SerialNumber,Line_ID,Station,Appraiser,Date,Time,adb devices,BatteryCapacity,Check MBSN,NFC ADC test and Store,image check test,Front camera CC,Front camera 0.7TL,Front camera 0.7TR,Front camera 0.7BL,Front camera 0.7BR,WHITE TL L,WHITE TR L,WHITE BL L,WHITE BR L,WHITE CC L,WHITE TL RI,WHITE TR RI,WHITE BL RI,WHITE BR RI,WHITE POG,WHITE POD,NFC,Result,ErrorCode,TestTime,FixtureID
ZZ99999,F22,FCT,ZZZZZZZZ,2022/06/07,12:49:38,PASS,,,PASS,"FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.",,,,FAIL,BBATC,28.15,1
ZZ99999,F22,FCT,ZZZZZZZZ,2022/06/07,12:51:28,PASS,,,PASS,PASS,73,71,69,69,69,"FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.",,,,FAIL,BBATC,34.51,1
ZZ99999,F22,FCT,ZZZZZZZZ,2022/06/07,12:58:41,PASS,,,PASS,F4FCF,73,71,69,69,69,"FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.",,,,FAIL,BBATC,35.18,1
ZZ99999,F22,FCT,ZZZZZZZZ,2022/06/07,13:05:12,PASS,,,PASS,"FAIL,Picture dose not esist.",73,71,69,69,69,"FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.","FAIL,Picture dose not esist.",,,,FAIL,BBATC,18.88,1
ZZ99999,F12,FFT,10910196,2022/09/27,18:32:40,BFADE,FAIL,BFADE,81.79,1
ZZ99999,F12,FFT,10910196,2022/09/27,18:55:24,BFADE,FAIL,BFADE,74.66,1
ZZ99999,F12,FFT,10910198,2022/09/27,19:07:03,BFADE,FAIL,BFADE,74.60,1
ZZ99999,F12,FFT,10910196,2022/09/29,19:49:33,BFADE,FAIL,BFADE,80.62,1
ZZ99999,F12,FFT,ZZZZZZZZ,2022/09/29,23:06:24,BFADE,FAIL,BFADE,79.73,1
ZZ99999,F12,FFT,ZZZZZZZZ,2022/09/29,23:24:13,BFADE,FAIL,BFADE,74.42,1
